time(%Y-%m-%dT%H:%M:%S.%f),rel_time(sec),velocity(m/s)
2022-01-02T04:28:07.525000,1687.5,-103.3145599
2022-01-02T04:28:07.575000,1687.55,-43.27250671
2022-01-02T04:28:07.625000,1687.6,-31.23045349
2022-01-02T04:28:07.675000,1687.65,-48.18838501
2022-01-02T04:28:07.725000,1687.7,-39.14633179
2022-01-02T04:28:07.775000,1687.75,-138.1042938
2022-01-02T04:28:07.825000,1687.8,-163.0622101
2022-01-02T04:28:07.875000,1687.85,-114.0201721
2022-01-02T04:28:07.925000,1687.9,-114.9781189
2022-01-02T04:28:07.975000,1687.95,-85.93605042
2022-01-02T04:28:08.025000,1688,-95.89399719
2022-01-02T04:28:08.075000,1688.05,-118.851944
2022-01-02T04:28:08.125000,1688.1,-107.8098907
2022-01-02T04:28:08.175000,1688.15,-82.76783752
2022-01-02T04:28:08.225000,1688.2,-64.72576904
2022-01-02T04:28:08.275000,1688.25,-134.6837311
2022-01-02T04:28:08.325000,1688.3,-157.6416473
2022-01-02T04:28:08.375000,1688.35,-96.59960938
2022-01-02T04:28:08.425000,1688.4,-85.55755615
2022-01-02T04:28:08.475000,1688.45,-83.51548767
2022-01-02T04:28:08.525000,1688.5,-101.4734344
2022-01-02T04:28:08.575000,1688.55,-99.43138123
2022-01-02T04:28:08.625000,1688.6,-21.389328
2022-01-02T04:28:08.675000,1688.65,-26.34727478
2022-01-02T04:28:08.725000,1688.7,-96.3052063
2022-01-02T04:28:08.775000,1688.75,-117.2631531
2022-01-02T04:28:08.825000,1688.8,-105.2210999
2022-01-02T04:28:08.875000,1688.85,-109.1790466
2022-01-02T04:28:08.925000,1688.9,-135.1369781
2022-01-02T04:28:08.975000,1688.95,-98.09492493
2022-01-02T04:28:09.025000,1689,-94.0528717
2022-01-02T04:28:09.075000,1689.05,-158.0108185
2022-01-02T04:28:09.125000,1689.1,-145.9687653
2022-01-02T04:28:09.175000,1689.15,-151.926712
2022-01-02T04:28:09.225000,1689.2,-99.88465881
2022-01-02T04:28:09.275000,1689.25,-42.84259033
2022-01-02T04:28:09.325000,1689.3,-156.8005524
2022-01-02T04:28:09.375000,1689.35,-127.7584839
2022-01-02T04:28:09.425000,1689.4,-20.71643066
2022-01-02T04:28:09.475000,1689.45,-33.67437744
2022-01-02T04:28:09.525000,1689.5,-57.63230896
2022-01-02T04:28:09.575000,1689.55,-81.59025574
2022-01-02T04:28:09.625000,1689.6,-86.54820251
2022-01-02T04:28:09.675000,1689.65,-121.5061493
2022-01-02T04:28:09.725000,1689.7,-96.46409607
2022-01-02T04:28:09.775000,1689.75,-91.42202759
2022-01-02T04:28:09.825000,1689.8,-168.3799896
2022-01-02T04:28:09.875000,1689.85,-109.3379211
2022-01-02T04:28:09.925000,1689.9,-78.29586792
2022-01-02T04:28:09.975000,1689.95,-137.2537994
2022-01-02T04:28:10.025000,1690,-120.2117462
2022-01-02T04:28:10.075000,1690.05,-108.169693
2022-01-02T04:28:10.125000,1690.1,-189.1276398
2022-01-02T04:28:10.175000,1690.15,-196.0855865
2022-01-02T04:28:10.225000,1690.2,-117.0435333
2022-01-02T04:28:10.275000,1690.25,-103.0014801
2022-01-02T04:28:10.325000,1690.3,-122.9594116
2022-01-02T04:28:10.375000,1690.35,-118.9173584
2022-01-02T04:28:10.425000,1690.4,-73.87530518
2022-01-02T04:28:10.475000,1690.45,-109.833252
2022-01-02T04:28:10.525000,1690.5,-132.7911835
2022-01-02T04:28:10.575000,1690.55,-93.74913025
2022-01-02T04:28:10.625000,1690.6,-141.707077
2022-01-02T04:28:10.675000,1690.65,-95.6650238
2022-01-02T04:28:10.725000,1690.7,-87.62297058
2022-01-02T04:28:10.775000,1690.75,-142.5809174
2022-01-02T04:28:10.825000,1690.8,-68.53884888
2022-01-02T04:28:10.875000,1690.85,-120.4967957
2022-01-02T04:28:10.925000,1690.9,-200.4547577
2022-01-02T04:28:10.975000,1690.95,-106.4126892
2022-01-02T04:28:11.025000,1691,-75.37063599
2022-01-02T04:28:11.075000,1691.05,-143.3285675
2022-01-02T04:28:11.125000,1691.1,-139.2865143
2022-01-02T04:28:11.175000,1691.15,-121.2444611
2022-01-02T04:28:11.225000,1691.2,-147.2024078
2022-01-02T04:28:11.275000,1691.25,-160.1603546
2022-01-02T04:28:11.325000,1691.3,-138.1183014
2022-01-02T04:28:11.375000,1691.35,-91.07623291
2022-01-02T04:28:11.425000,1691.4,-80.03417969
2022-01-02T04:28:11.475000,1691.45,-89.99212646
2022-01-02T04:28:11.525000,1691.5,-130.950058
2022-01-02T04:28:11.575000,1691.55,-118.90802
2022-01-02T04:28:11.625000,1691.6,-54.86595154
2022-01-02T04:28:11.675000,1691.65,-107.8238983
2022-01-02T04:28:11.725000,1691.7,-134.7818451
2022-01-02T04:28:11.775000,1691.75,-86.73979187
2022-01-02T04:28:11.825000,1691.8,-116.6977386
2022-01-02T04:28:11.875000,1691.85,-137.6556854
2022-01-02T04:28:11.925000,1691.9,-117.6136169
2022-01-02T04:28:11.975000,1691.95,-168.571579
2022-01-02T04:28:12.025000,1692,-150.5294952
2022-01-02T04:28:12.075000,1692.05,-137.487442
2022-01-02T04:28:12.125000,1692.1,-215.4453888
2022-01-02T04:28:12.175000,1692.15,-158.4033356
2022-01-02T04:28:12.225000,1692.2,-138.3612823
2022-01-02T04:28:12.275000,1692.25,-131.3192291
2022-01-02T04:28:12.325000,1692.3,-70.2771759
2022-01-02T04:28:12.375000,1692.35,-103.2351074
2022-01-02T04:28:12.425000,1692.4,-69.1930542
2022-01-02T04:28:12.475000,1692.45,-75.15100098
2022-01-02T04:28:12.525000,1692.5,-148.1089325
2022-01-02T04:28:12.575000,1692.55,-128.0668945
2022-01-02T04:28:12.625000,1692.6,-102.0248413
2022-01-02T04:28:12.675000,1692.65,-111.9827728
2022-01-02T04:28:12.725000,1692.7,-122.9407196
2022-01-02T04:28:12.775000,1692.75,-71.89866638
2022-01-02T04:28:12.825000,1692.8,-88.85661316
2022-01-02T04:28:12.875000,1692.85,-138.8145599
2022-01-02T04:28:12.925000,1692.9,-92.77249146
2022-01-02T04:28:12.975000,1692.95,-124.7304382
2022-01-02T04:28:13.025000,1693,-147.6884003
2022-01-02T04:28:13.075000,1693.05,-90.64633179
2022-01-02T04:28:13.125000,1693.1,-116.6042786
2022-01-02T04:28:13.175000,1693.15,-159.5622101
2022-01-02T04:28:13.225000,1693.2,-146.5201569
2022-01-02T04:28:13.275000,1693.25,-183.4781036
2022-01-02T04:28:13.325000,1693.3,-175.4360504
2022-01-02T04:28:13.375000,1693.35,-51.39399719
2022-01-02T04:28:13.425000,1693.4,-71.35192871
2022-01-02T04:28:13.475000,1693.45,-115.3098755
2022-01-02T04:28:13.525000,1693.5,-68.26782227
2022-01-02T04:28:13.575000,1693.55,-52.22576904
2022-01-02T04:28:13.625000,1693.6,-10.18371582
2022-01-02T04:28:13.675000,1693.65,-26.1416626
2022-01-02T04:28:13.725000,1693.7,-51.09959412
2022-01-02T04:28:13.775000,1693.75,-97.05754089
2022-01-02T04:28:13.825000,1693.8,-178.0154877
2022-01-02T04:28:13.875000,1693.85,-124.9734344
2022-01-02T04:28:13.925000,1693.9,-103.9313812
2022-01-02T04:28:13.975000,1693.95,-149.889328
2022-01-02T04:28:14.025000,1694,-109.8472595
2022-01-02T04:28:14.075000,1694.05,-135.805191
2022-01-02T04:28:14.125000,1694.1,-162.7631378
2022-01-02T04:28:14.175000,1694.15,-87.72109985
2022-01-02T04:28:14.225000,1694.2,-119.6790314
2022-01-02T04:28:14.275000,1694.25,-121.6369781
2022-01-02T04:28:14.325000,1694.3,-81.59492493
2022-01-02T04:28:14.375000,1694.35,-113.5528717
2022-01-02T04:28:14.425000,1694.4,-69.51081848
2022-01-02T04:28:14.475000,1694.45,-39.46875
2022-01-02T04:28:14.525000,1694.5,-39.42669678
2022-01-02T04:28:14.575000,1694.55,-58.38464355
2022-01-02T04:28:14.625000,1694.6,-78.34259033
2022-01-02T04:28:14.675000,1694.65,-42.30053711
2022-01-02T04:28:14.725000,1694.7,-96.25848389
2022-01-02T04:28:14.775000,1694.75,-109.2164154
2022-01-02T04:28:14.825000,1694.8,-38.17436218
2022-01-02T04:28:14.875000,1694.85,-87.13230896
2022-01-02T04:28:14.925000,1694.9,-121.0902557
2022-01-02T04:28:14.975000,1694.95,-92.04820251
2022-01-02T04:28:15.025000,1695,-98.00613403
2022-01-02T04:28:15.075000,1695.05,-112.9640808
2022-01-02T04:28:15.125000,1695.1,-124.9220276
2022-01-02T04:28:15.175000,1695.15,-107.8799744
2022-01-02T04:28:15.225000,1695.2,-88.83792114
2022-01-02T04:28:15.275000,1695.25,-42.79585266
2022-01-02T04:28:15.325000,1695.3,-24.75379944
2022-01-02T04:28:15.375000,1695.35,-87.71174622
2022-01-02T04:28:15.425000,1695.4,-93.66969299
2022-01-02T04:28:15.475000,1695.45,-61.62763977
2022-01-02T04:28:15.525000,1695.5,-61.58557129
2022-01-02T04:28:15.575000,1695.55,-57.54351807
2022-01-02T04:28:15.625000,1695.6,-59.50146484
2022-01-02T04:28:15.675000,1695.65,-64.45941162
2022-01-02T04:28:15.725000,1695.7,-67.4173584
2022-01-02T04:28:15.775000,1695.75,-83.37528992
2022-01-02T04:28:15.825000,1695.8,-86.33323669
2022-01-02T04:28:15.875000,1695.85,-93.29118347
2022-01-02T04:28:15.925000,1695.9,-104.2491302
2022-01-02T04:28:15.975000,1695.95,-93.20707703
2022-01-02T04:28:16.025000,1696,-86.1650238
2022-01-02T04:28:16.075000,1696.05,-92.12295532
2022-01-02T04:28:16.125000,1696.1,-102.0809021
2022-01-02T04:28:16.175000,1696.15,-127.0388489
2022-01-02T04:28:16.225000,1696.2,-63.99679565
2022-01-02T04:28:16.275000,1696.25,-26.95474243
2022-01-02T04:28:16.325000,1696.3,-73.91267395
2022-01-02T04:28:16.375000,1696.35,48.12937927
2022-01-02T04:28:16.425000,1696.4,6.171432495
2022-01-02T04:28:16.475000,1696.45,-98.78651428
2022-01-02T04:28:16.525000,1696.5,21.25554657
2022-01-02T04:28:16.575000,1696.55,-32.70239258
2022-01-02T04:28:16.625000,1696.6,-79.66033936
2022-01-02T04:28:16.675000,1696.65,-63.61828613
2022-01-02T04:28:16.725000,1696.7,-101.5762329
2022-01-02T04:28:16.775000,1696.75,-57.53417969
2022-01-02T04:28:16.825000,1696.8,-51.49211121
2022-01-02T04:28:16.875000,1696.85,-73.45005798
2022-01-02T04:28:16.925000,1696.9,-124.4080048
2022-01-02T04:28:16.975000,1696.95,-131.3659515
2022-01-02T04:28:17.025000,1697,-59.32389832
2022-01-02T04:28:17.075000,1697.05,-94.28184509
2022-01-02T04:28:17.125000,1697.1,-115.2397766
2022-01-02T04:28:17.175000,1697.15,-45.19772339
2022-01-02T04:28:17.225000,1697.2,-78.15567017
2022-01-02T04:28:17.275000,1697.25,-132.1136017
2022-01-02T04:28:17.325000,1697.3,-82.07156372
2022-01-02T04:28:17.375000,1697.35,-73.02949524
2022-01-02T04:28:17.425000,1697.4,-89.98744202
2022-01-02T04:28:17.475000,1697.45,-38.94538879
2022-01-02T04:28:17.525000,1697.5,-40.90333557
2022-01-02T04:28:17.575000,1697.55,-75.86128235
2022-01-02T04:28:17.625000,1697.6,-79.81921387
2022-01-02T04:28:17.675000,1697.65,-80.77716064
2022-01-02T04:28:17.725000,1697.7,-79.73510742
2022-01-02T04:28:17.775000,1697.75,-88.6930542
2022-01-02T04:28:17.825000,1697.8,-57.65100098
2022-01-02T04:28:17.875000,1697.85,-84.6089325
2022-01-02T04:28:17.925000,1697.9,-146.5668793
2022-01-02T04:28:17.975000,1697.95,-75.52482605
2022-01-02T04:28:18.025000,1698,-88.48277283
2022-01-02T04:28:18.075000,1698.05,-153.4407196
2022-01-02T04:28:18.125000,1698.1,-64.39866638
2022-01-02T04:28:18.175000,1698.15,-84.3565979
2022-01-02T04:28:18.225000,1698.2,-160.3145599
2022-01-02T04:28:18.275000,1698.25,-71.27249146
2022-01-02T04:28:18.325000,1698.3,-95.23043823
2022-01-02T04:28:18.375000,1698.35,-155.1883698
2022-01-02T04:28:18.425000,1698.4,-67.14631653
2022-01-02T04:28:18.475000,1698.45,-42.10426331
2022-01-02T04:28:18.525000,1698.5,-66.06221008
2022-01-02T04:28:18.575000,1698.55,-80.02015686
2022-01-02T04:28:18.625000,1698.6,-98.97810364
2022-01-02T04:28:18.675000,1698.65,-87.93603516
2022-01-02T04:28:18.725000,1698.7,-79.89398193
2022-01-02T04:28:18.775000,1698.75,-107.8519287
2022-01-02T04:28:18.825000,1698.8,-134.8098602
2022-01-02T04:28:18.875000,1698.85,-101.7678223
2022-01-02T04:28:18.925000,1698.9,-46.72575378
2022-01-02T04:28:18.975000,1698.95,-30.68370056
2022-01-02T04:28:19.025000,1699,-107.6416473
2022-01-02T04:28:19.075000,1699.05,-164.5995941
2022-01-02T04:28:19.125000,1699.1,-134.5575409
2022-01-02T04:28:19.175000,1699.15,-112.5154724
2022-01-02T04:28:19.225000,1699.2,-118.4734192
2022-01-02T04:28:19.275000,1699.25,-123.431366
2022-01-02T04:28:19.325000,1699.3,-103.3893127
2022-01-02T04:28:19.375000,1699.35,-144.3472443
2022-01-02T04:28:19.425000,1699.4,-126.3052063
2022-01-02T04:28:19.475000,1699.45,-82.26313782
2022-01-02T04:28:19.525000,1699.5,-96.22108459
2022-01-02T04:28:19.575000,1699.55,-36.17903137
2022-01-02T04:28:19.625000,1699.6,-91.13697815
2022-01-02T04:28:19.675000,1699.65,-80.09492493
2022-01-02T04:28:19.725000,1699.7,-25.05285645
2022-01-02T04:28:19.775000,1699.75,-132.0108185
2022-01-02T04:28:19.825000,1699.8,-127.96875
2022-01-02T04:28:19.875000,1699.85,-152.9266815
2022-01-02T04:28:19.925000,1699.9,-150.8846283
2022-01-02T04:28:19.975000,1699.95,-97.84257507
2022-01-02T04:28:20.025000,1700,-139.8005219
2022-01-02T04:28:20.075000,1700.05,-155.7584686
2022-01-02T04:28:20.125000,1700.1,-167.7164154
2022-01-02T04:28:20.175000,1700.15,-127.6743622
2022-01-02T04:28:20.225000,1700.2,-94.6322937
2022-01-02T04:28:20.275000,1700.25,-109.5902405
2022-01-02T04:28:20.325000,1700.3,-118.5481873
2022-01-02T04:28:20.375000,1700.35,-103.506134
2022-01-02T04:28:20.425000,1700.4,-110.4640808
2022-01-02T04:28:20.475000,1700.45,-79.42202759
2022-01-02T04:28:20.525000,1700.5,-26.37995911
2022-01-02T04:28:20.575000,1700.55,-158.3379059
2022-01-02T04:28:20.625000,1700.6,-131.2958527
2022-01-02T04:28:20.675000,1700.65,-29.25379944
2022-01-02T04:28:20.725000,1700.7,-94.21174622
2022-01-02T04:28:20.775000,1700.75,-100.1696777
2022-01-02T04:28:20.825000,1700.8,-174.1276398
2022-01-02T04:28:20.875000,1700.85,-186.085556
2022-01-02T04:28:20.925000,1700.9,-133.0435028
2022-01-02T04:28:20.975000,1700.95,-129.0014648
2022-01-02T04:28:21.025000,1701,-128.9593964
2022-01-02T04:28:21.075000,1701.05,-211.9173431
2022-01-02T04:28:21.125000,1701.1,-154.8752899
2022-01-02T04:28:21.175000,1701.15,-79.83323669
2022-01-02T04:28:21.225000,1701.2,-137.7911835
2022-01-02T04:28:21.275000,1701.25,-106.749115
2022-01-02T04:28:21.325000,1701.3,-109.7070618
2022-01-02T04:28:21.375000,1701.35,-145.6650238
2022-01-02T04:28:21.425000,1701.4,-81.62295532
2022-01-02T04:28:21.475000,1701.45,-103.5809021
2022-01-02T04:28:21.525000,1701.5,-143.5388336
2022-01-02T04:28:21.575000,1701.55,-113.4967804
2022-01-02T04:28:21.625000,1701.6,-146.4547272
2022-01-02T04:28:21.675000,1701.65,-133.412674
2022-01-02T04:28:21.725000,1701.7,-88.37062073
2022-01-02T04:28:21.775000,1701.75,-103.3285675
2022-01-02T04:28:21.825000,1701.8,-139.2865143
2022-01-02T04:28:21.875000,1701.85,-178.2444611
2022-01-02T04:28:21.925000,1701.9,-157.2023773
2022-01-02T04:28:21.975000,1701.95,-140.1603241
2022-01-02T04:28:22.025000,1702,-128.1182861
2022-01-02T04:28:22.075000,1702.05,-121.0762177
2022-01-02T04:28:22.125000,1702.1,-208.0341644
2022-01-02T04:28:22.175000,1702.15,-187.9921112
2022-01-02T04:28:22.225000,1702.2,-74.95005798
2022-01-02T04:28:22.275000,1702.25,-107.9080048
2022-01-02T04:28:22.325000,1702.3,-181.8659515
2022-01-02T04:28:22.375000,1702.35,-174.8238983
2022-01-02T04:28:22.425000,1702.4,-63.78182983
2022-01-02T04:28:22.475000,1702.45,8.260223389
2022-01-02T04:28:22.525000,1702.5,-64.69772339
2022-01-02T04:28:22.575000,1702.55,-74.65565491
2022-01-02T04:28:22.625000,1702.6,-97.61360168
2022-01-02T04:28:22.675000,1702.65,-145.5715485
2022-01-02T04:28:22.725000,1702.7,-117.5294952
2022-01-02T04:28:22.775000,1702.75,-182.487442
2022-01-02T04:28:22.825000,1702.8,-173.4453888
2022-01-02T04:28:22.875000,1702.85,-87.40332031
2022-01-02T04:28:22.925000,1702.9,-123.3612671
2022-01-02T04:28:22.975000,1702.95,-112.3192139
2022-01-02T04:28:23.025000,1703,-76.27716064
2022-01-02T04:28:23.075000,1703.05,-111.2351074
2022-01-02T04:28:23.125000,1703.1,-172.1930389
2022-01-02T04:28:23.175000,1703.15,-192.1509857
2022-01-02T04:28:23.225000,1703.2,-158.1089325
2022-01-02T04:28:23.275000,1703.25,-167.0668793
2022-01-02T04:28:23.325000,1703.3,-144.024826
2022-01-02T04:28:23.375000,1703.35,-112.9827576
2022-01-02T04:28:23.425000,1703.4,-139.9407196
2022-01-02T04:28:23.475000,1703.45,-131.8986664
2022-01-02T04:28:23.525000,1703.5,-126.8565979
2022-01-02T04:28:23.575000,1703.55,-113.8145447
2022-01-02T04:28:23.625000,1703.6,-67.7724762
2022-01-02T04:28:23.675000,1703.65,-65.73042297
2022-01-02T04:28:23.725000,1703.7,-85.68836975
2022-01-02T04:28:23.775000,1703.75,-92.64631653
2022-01-02T04:28:23.825000,1703.8,-78.60426331
2022-01-02T04:28:23.875000,1703.85,-131.5622101
2022-01-02T04:28:23.925000,1703.9,-213.5201569
2022-01-02T04:28:23.975000,1703.95,-126.4780884
2022-01-02T04:28:24.025000,1704,-129.4360352
2022-01-02T04:28:24.075000,1704.05,-205.3939667
2022-01-02T04:28:24.125000,1704.1,-104.3519287
2022-01-02T04:28:24.175000,1704.15,-174.3098602
2022-01-02T04:28:24.225000,1704.2,-193.267807
2022-01-02T04:28:24.275000,1704.25,-24.22575378
2022-01-02T04:28:24.325000,1704.3,-110.1837006
2022-01-02T04:28:24.375000,1704.35,-163.1416473
2022-01-02T04:28:24.425000,1704.4,-102.0995789
2022-01-02T04:28:24.475000,1704.45,-147.0575409
2022-01-02T04:28:24.525000,1704.5,-105.0154724
2022-01-02T04:28:24.575000,1704.55,-95.97341919
2022-01-02T04:28:24.625000,1704.6,-131.9313507
2022-01-02T04:28:24.675000,1704.65,-96.88929749
2022-01-02T04:28:24.725000,1704.7,-105.8472443
2022-01-02T04:28:24.775000,1704.75,-90.80519104
2022-01-02T04:28:24.825000,1704.8,-145.7631378
2022-01-02T04:28:24.875000,1704.85,-221.7210846
2022-01-02T04:28:24.925000,1704.9,-171.6790314
2022-01-02T04:28:24.975000,1704.95,-171.6369781
2022-01-02T04:28:25.025000,1705,-139.5949249
2022-01-02T04:28:25.075000,1705.05,-90.55285645
2022-01-02T04:28:25.125000,1705.1,-155.510788
2022-01-02T04:28:25.175000,1705.15,-175.4687347
2022-01-02T04:28:25.225000,1705.2,-110.4266815
2022-01-02T04:28:25.275000,1705.25,-88.3846283
2022-01-02T04:28:25.325000,1705.3,-147.3425751
2022-01-02T04:28:25.375000,1705.35,-140.3005219
2022-01-02T04:28:25.425000,1705.4,-135.2584686
2022-01-02T04:28:25.475000,1705.45,-151.2164154
2022-01-02T04:28:25.525000,1705.5,-55.17434692
2022-01-02T04:28:25.575000,1705.55,-38.1322937
2022-01-02T04:28:25.625000,1705.6,-99.09024048
2022-01-02T04:28:25.675000,1705.65,-165.048172
2022-01-02T04:28:25.725000,1705.7,-201.0061188
2022-01-02T04:28:25.775000,1705.75,-131.9640656
2022-01-02T04:28:25.825000,1705.8,-118.9220123
2022-01-02T04:28:25.875000,1705.85,-164.8799591
2022-01-02T04:28:25.925000,1705.9,-183.8379059
2022-01-02T04:28:25.975000,1705.95,-127.7958374
2022-01-02T04:28:26.025000,1706,-108.7537842
2022-01-02T04:28:26.075000,1706.05,-193.7117462
2022-01-02T04:28:26.125000,1706.1,-185.6696625
2022-01-02T04:28:26.175000,1706.15,-129.6276245
2022-01-02T04:28:26.225000,1706.2,-134.585556
2022-01-02T04:28:26.275000,1706.25,-138.5435028
2022-01-02T04:28:26.325000,1706.3,-74.50144958
2022-01-02T04:28:26.375000,1706.35,-110.4593964
2022-01-02T04:28:26.425000,1706.4,-198.4173431
2022-01-02T04:28:26.475000,1706.45,-73.37528992
2022-01-02T04:28:26.525000,1706.5,-59.33322144
2022-01-02T04:28:26.575000,1706.55,-168.2911835
2022-01-02T04:28:26.625000,1706.6,-108.249115
2022-01-02T04:28:26.675000,1706.65,-151.2070465
2022-01-02T04:28:26.725000,1706.7,-186.1649933
2022-01-02T04:28:26.775000,1706.75,-53.12294006
2022-01-02T04:28:26.825000,1706.8,-87.08088684
2022-01-02T04:28:26.875000,1706.85,-165.0388336
2022-01-02T04:28:26.925000,1706.9,-150.9967804
2022-01-02T04:28:26.975000,1706.95,-168.9547272
2022-01-02T04:28:27.025000,1707,-146.912674
2022-01-02T04:28:27.075000,1707.05,-141.8706207
2022-01-02T04:28:27.125000,1707.1,-163.8285675
2022-01-02T04:28:27.175000,1707.15,-159.7864838
2022-01-02T04:28:27.225000,1707.2,-158.7444305
2022-01-02T04:28:27.275000,1707.25,-88.70239258
2022-01-02T04:28:27.325000,1707.3,-62.6603241
2022-01-02T04:28:27.375000,1707.35,-95.61827087
2022-01-02T04:28:27.425000,1707.4,-91.57621765
2022-01-02T04:28:27.475000,1707.45,-138.5341644
2022-01-02T04:28:27.525000,1707.5,-108.4921112
2022-01-02T04:28:27.575000,1707.55,-67.45004272
2022-01-02T04:28:27.625000,1707.6,-84.4079895
2022-01-02T04:28:27.675000,1707.65,-56.36593628
2022-01-02T04:28:27.725000,1707.7,-101.3238831
2022-01-02T04:28:27.775000,1707.75,-107.2818298
2022-01-02T04:28:27.825000,1707.8,-136.2397614
2022-01-02T04:28:27.875000,1707.85,-178.1977081
2022-01-02T04:28:27.925000,1707.9,-85.15565491
2022-01-02T04:28:27.975000,1707.95,-148.1136017
2022-01-02T04:28:28.025000,1708,-172.0715485
2022-01-02T04:28:28.075000,1708.05,-48.02947998
2022-01-02T04:28:28.125000,1708.1,-113.9874268
2022-01-02T04:28:28.175000,1708.15,-167.9453888
2022-01-02T04:28:28.225000,1708.2,-118.9033203
2022-01-02T04:28:28.275000,1708.25,-110.8612671
2022-01-02T04:28:28.325000,1708.3,-132.8191986
2022-01-02T04:28:28.375000,1708.35,-137.7771454
2022-01-02T04:28:28.425000,1708.4,-78.73509216
2022-01-02T04:28:28.475000,1708.45,-101.6930389
2022-01-02T04:28:28.525000,1708.5,-90.65098572
2022-01-02T04:28:28.575000,1708.55,-37.6089325
2022-01-02T04:28:28.625000,1708.6,-75.56686401
2022-01-02T04:28:28.675000,1708.65,-65.52481079
2022-01-02T04:28:28.725000,1708.7,-116.4827576
2022-01-02T04:28:28.775000,1708.75,-143.4406891
2022-01-02T04:28:28.825000,1708.8,-64.39865112
2022-01-02T04:28:28.875000,1708.85,-79.35658264
2022-01-02T04:28:28.925000,1708.9,-151.3145294
2022-01-02T04:28:28.975000,1708.95,-133.2724762
2022-01-02T04:28:29.025000,1709,-63.23042297
2022-01-02T04:28:29.075000,1709.05,-88.18836975
2022-01-02T04:28:29.125000,1709.1,-152.1463165
2022-01-02T04:28:29.175000,1709.15,-173.1042633
2022-01-02T04:28:29.225000,1709.2,-127.0621948
2022-01-02T04:28:29.275000,1709.25,-63.0201416
2022-01-02T04:28:29.325000,1709.3,-37.97808838
2022-01-02T04:28:29.375000,1709.35,-90.9360199
2022-01-02T04:28:29.425000,1709.4,-154.8939667
2022-01-02T04:28:29.475000,1709.45,-71.85191345
2022-01-02T04:28:29.525000,1709.5,-42.80986023
2022-01-02T04:28:29.575000,1709.55,-67.76780701
2022-01-02T04:28:29.625000,1709.6,-51.72575378
2022-01-02T04:28:29.675000,1709.65,-70.6836853
2022-01-02T04:28:29.725000,1709.7,-84.64163208
2022-01-02T04:28:29.775000,1709.75,-63.59957886
2022-01-02T04:28:29.825000,1709.8,-4.557525635
2022-01-02T04:28:29.875000,1709.85,-83.51547241
2022-01-02T04:28:29.925000,1709.9,-148.4734039
2022-01-02T04:28:29.975000,1709.95,-94.43135071
2022-01-02T04:28:30.025000,1710,-93.38929749
2022-01-02T04:28:30.075000,1710.05,-75.34724426
2022-01-02T04:28:30.125000,1710.1,-120.305191
2022-01-02T04:28:30.175000,1710.15,-179.2631378
2022-01-02T04:28:30.225000,1710.2,-92.22106934
2022-01-02T04:28:30.275000,1710.25,-10.17901611
2022-01-02T04:28:30.325000,1710.3,-62.13696289
2022-01-02T04:28:30.375000,1710.35,-103.0949097
2022-01-02T04:28:30.425000,1710.4,-70.05284119
2022-01-02T04:28:30.475000,1710.45,-76.01078796
2022-01-02T04:28:30.525000,1710.5,-64.96873474
2022-01-02T04:28:30.575000,1710.55,-29.92668152
2022-01-02T04:28:30.625000,1710.6,-44.8846283
2022-01-02T04:28:30.675000,1710.65,-76.84257507
2022-01-02T04:28:30.725000,1710.7,-52.80050659
2022-01-02T04:28:30.775000,1710.75,-13.75845337
2022-01-02T04:28:30.825000,1710.8,-55.71640015
2022-01-02T04:28:30.875000,1710.85,-100.6743469
2022-01-02T04:28:30.925000,1710.9,-101.6322937
2022-01-02T04:28:30.975000,1710.95,-112.5902252
2022-01-02T04:28:31.025000,1711,-66.548172
2022-01-02T04:28:31.075000,1711.05,-5.506118774
2022-01-02T04:28:31.125000,1711.1,-90.46406555
2022-01-02T04:28:31.175000,1711.15,-131.4220123
2022-01-02T04:28:31.225000,1711.2,-61.37994385
2022-01-02T04:28:31.275000,1711.25,-77.33789063
2022-01-02T04:28:31.325000,1711.3,-80.2958374
2022-01-02T04:28:31.375000,1711.35,-50.25378418
2022-01-02T04:28:31.425000,1711.4,-50.21173096
2022-01-02T04:28:31.475000,1711.45,-36.16966248
2022-01-02T04:28:31.525000,1711.5,1.872383118
2022-01-02T04:28:31.575000,1711.55,-8.08555603
2022-01-02T04:28:31.625000,1711.6,-89.04350281
2022-01-02T04:28:31.675000,1711.65,-67.00144958
2022-01-02T04:28:31.725000,1711.7,-58.95939636
2022-01-02T04:28:31.775000,1711.75,-88.91732788
2022-01-02T04:28:31.825000,1711.8,-43.87527466
2022-01-02T04:28:31.875000,1711.85,-71.83322144
2022-01-02T04:28:31.925000,1711.9,-80.79116821
2022-01-02T04:28:31.975000,1711.95,-51.74911499
2022-01-02T04:28:32.025000,1712,-77.70704651
2022-01-02T04:28:32.075000,1712.05,-83.66499329
2022-01-02T04:28:32.125000,1712.1,-109.6229401
2022-01-02T04:28:32.175000,1712.15,-138.5808868
2022-01-02T04:28:32.225000,1712.2,-81.53883362
2022-01-02T04:28:32.275000,1712.25,-19.49676514
2022-01-02T04:28:32.325000,1712.3,-12.45471191
2022-01-02T04:28:32.375000,1712.35,-55.41265869
2022-01-02T04:28:32.425000,1712.4,-71.37060547
2022-01-02T04:28:32.475000,1712.45,-9.328552246
2022-01-02T04:28:32.525000,1712.5,-54.28648376
